# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180902-20180902,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Carrollton,2018090207,2,1,2,0.00%,7.5,0:09:59,0.00%,0,$0.00 
Norfolk,2018090207,2,0,2,0.00%,5,0:02:14,0.00%,0,$0.00 
Friendly,2018090212,2,2,2,0.00%,2.5,0:14:46,0.00%,0,$0.00 
Saint Charles,2018090208,2,2,2,0.00%,2,0:00:03,0.00%,0,$0.00 
(not set),2018090207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
(not set),2018090209,1,1,1,0.00%,4,0:13:23,0.00%,0,$0.00 
(not set),2018090210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
(not set),2018090218,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
(not set),2018090222,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mobile,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mobile,2018090211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chandler,2018090211,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Berkeley,2018090211,1,1,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Oakland,2018090219,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburg,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hartford,2018090215,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Middletown,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018090214,1,1,1,0.00%,7,0:09:48,0.00%,0,$0.00 
Miami Beach,2018090211,1,0,1,0.00%,2,0:29:41,0.00%,0,$0.00 
Miami Beach,2018090212,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Orlando,2018090209,1,1,2,0.00%,3,0:01:06,0.00%,0,$0.00 
Orlando,2018090212,1,1,1,0.00%,2,0:04:55,0.00%,0,$0.00 
Orlando,2018090213,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Atlanta,2018090212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018090214,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Atlanta,2018090215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbus,2018090219,1,0,1,0.00%,2,0:00:25,0.00%,0,$0.00 
Savannah,2018090210,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Honolulu,2018090209,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Honolulu,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Shreveport,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Billerica,2018090209,1,0,7,100.00%,1,0:00:00,0.00%,0,$0.00 
Boston,2018090207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Boston,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Boston,2018090210,1,0,1,0.00%,2,0:09:28,0.00%,0,$0.00 
Hyattsville,2018090208,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Black Mountain,2018090207,1,0,2,0.00%,2.5,0:02:14,0.00%,0,$0.00 
Black Mountain,2018090208,1,0,1,0.00%,1,0:01:07,0.00%,0,$0.00 
Black Mountain,2018090209,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Cary,2018090210,1,0,1,0.00%,2,0:01:46,0.00%,0,$0.00 
Cary,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018090207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018090210,1,1,1,0.00%,2,0:00:22,0.00%,0,$0.00 
Chapel Hill,2018090212,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Charlotte,2018090214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018090221,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018090222,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cherokee,2018090211,1,1,1,0.00%,10,0:08:18,0.00%,0,$0.00 
Clemmons,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018090207,1,0,1,0.00%,4,0:30:00,0.00%,0,$0.00 
Creedmoor,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018090212,1,0,1,0.00%,2,0:11:28,0.00%,0,$0.00 
Creedmoor,2018090213,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Durham,2018090216,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018090218,1,0,1,0.00%,4,0:00:14,0.00%,0,$0.00 
Fayetteville,2018090211,1,1,1,0.00%,3,0:01:38,0.00%,0,$0.00 
Fayetteville,2018090222,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018090213,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018090218,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018090221,1,0,1,0.00%,2,0:12:13,0.00%,0,$0.00 
Franklin,2018090222,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Goldsboro,2018090207,1,1,1,0.00%,3,0:21:10,0.00%,0,$0.00 
Goldsboro,2018090208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Goldsboro,2018090211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018090207,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Greensboro,2018090211,1,0,1,0.00%,2,0:06:47,0.00%,0,$0.00 
Greensboro,2018090216,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hayesville,2018090207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hickory,2018090206,1,1,1,0.00%,2,0:00:44,0.00%,0,$0.00 
High Point,2018090208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090207,1,1,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Hillsborough,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090209,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Hillsborough,2018090211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090220,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Jacksonville,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Jacksonville,2018090210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kernersville,2018090212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018090213,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Morrisville,2018090208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Murphy,2018090212,1,0,1,0.00%,4,0:13:44,0.00%,0,$0.00 
Oxford,2018090207,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Oxford,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090213,1,0,1,0.00%,6,0:01:50,0.00%,0,$0.00 
Raleigh,2018090216,1,1,1,0.00%,4,0:00:41,0.00%,0,$0.00 
Raleigh,2018090218,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090219,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090220,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rocky Mount,2018090208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018090210,1,1,1,0.00%,6,0:17:25,0.00%,0,$0.00 
Roxboro,2018090211,1,0,1,0.00%,4,0:01:46,0.00%,0,$0.00 
Salisbury,2018090209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Selma,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Timberlake,2018090211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018090207,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Wake Forest,2018090209,1,1,1,0.00%,2,0:01:30,0.00%,0,$0.00 
Wake Forest,2018090222,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018090208,1,1,1,0.00%,2,0:23:57,0.00%,0,$0.00 
Whiteville,2018090209,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Whiteville,2018090214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018090215,1,0,1,0.00%,2,0:00:57,0.00%,0,$0.00 
Williamston,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018090207,1,0,1,0.00%,2,0:01:24,0.00%,0,$0.00 
Cherry Hill,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cherry Hill,2018090210,1,0,1,0.00%,2,0:03:31,0.00%,0,$0.00 
Mount Laurel,2018090211,1,0,1,0.00%,4,0:12:31,0.00%,0,$0.00 
Mount Laurel,2018090212,1,0,1,0.00%,4,0:00:12,0.00%,0,$0.00 
Newark,2018090207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Las Vegas,2018090209,1,1,1,0.00%,3,0:02:14,0.00%,0,$0.00 
New York,2018090207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018090209,1,0,1,0.00%,2,0:00:33,0.00%,0,$0.00 
New York,2018090212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018090221,1,1,1,0.00%,4,0:03:12,0.00%,0,$0.00 
New York,2018090222,1,0,1,0.00%,1,0:15:31,0.00%,0,$0.00 
New York,2018090223,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Newburgh,2018090207,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Newburgh,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,2018090207,1,1,1,0.00%,2,0:03:07,0.00%,0,$0.00 
Cincinnati,2018090209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cleveland,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Canonsburg,2018090210,1,1,1,0.00%,1,0:28:01,0.00%,0,$0.00 
Canonsburg,2018090211,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Philadelphia,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018090209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Conway,2018090216,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Conway,2018090218,1,0,1,0.00%,2,0:04:34,0.00%,0,$0.00 
Myrtle Beach,2018090210,1,1,2,50.00%,1.5,0:00:06,0.00%,0,$0.00 
Myrtle Beach,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Myrtle Beach,2018090208,1,0,1,0.00%,10,0:23:32,0.00%,0,$0.00 
North Myrtle Beach,2018090209,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Nashville,2018090209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Carrollton,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018090207,1,0,1,0.00%,9,0:09:01,0.00%,0,$0.00 
Dallas,2018090208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fort Worth,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,2018090208,1,1,1,0.00%,3,0:00:20,0.00%,0,$0.00 
New Caney,2018090212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tyler,2018090210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018090209,1,0,1,0.00%,2,0:06:15,0.00%,0,$0.00 
Charlottesville,2018090210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Danville,2018090217,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Danville,2018090220,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hampton,2018090210,1,1,1,0.00%,2,0:01:08,0.00%,0,$0.00 
Norfolk,2018090200,1,0,1,0.00%,2,0:04:14,0.00%,0,$0.00 
Norfolk,2018090212,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Virginia Beach,2018090207,1,0,1,0.00%,3,1:03:04,0.00%,0,$0.00 
Virginia Beach,2018090208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Fearrington,2018090208,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Friendly,2018090210,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Holden Beach,2018090212,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Richlands,2018090211,1,0,2,0.00%,2.5,0:09:52,0.00%,0,$0.00 
Saxapahaw,2018090211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Spokane Valley,2018090211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,534,165,542,45.94%,2.42,0:04:26,0.00%,0,$0.00 
